ASIN,NID,RID,NAME,PRICE,CATEGORY,BRAND,AMAZON_INFO,NEWEGG_INFO,AMAZON_NUM_REVIEWS,NEWEGG_NUM_REVIEWS,AMAZON_RATING_1,AMAZON_RATING_2,AMAZON_RATING_3,AMAZON_RATING_4,AMAZON_RATING_5,AMAZON_RATING_AVG
B00ILHBWK6,9SIA9HJ3JJ4539,22-236-345,western digital wd5003azex / western digital black wd5003azex 500gb 7200rpm sata3sata 6.0 gbs 64mb hard drive  3.5 inch  | wd performance desktop disk - 7200 rpm sata 6 gb/s cache -,61.05,Internal Harddrives,western digital,5.8 x 4 x 1 inches 14.4 ounces 1.1 pounds     western digital corp. b00ilhbwk6 wd5003azex 0.0 out of 5 stars february 22  2014 none none,wd5003azex,0,259,0,0,0,0,0,0
B00IOMFAJC,9SIA6ZP56T4893,19-113-362,amd a4-6320 richland dual-core 3.8 ghz socket fm2 65w ad6320okhlbox desktop processor amd radeon hd8000 series | 2 core 3.80 -,44.96,CPUs,amd,3.9 x 3.9 x 2.4 inches 7 ounces 7 ounces     amd b00iomfajc ad6320okhlbox 5.0 out of 5 stars march 2  2014 none none,ad6320okhlbox,2,7,0,0,0,0,100,5
B00IOMFFYM,N82E16819113367,19-113-367,amd sempron 2650 kabini dual-core 1.4 ghz socket am1 25w sd2650jahmbox desktop processor amd radeon hd 8240 | apu 1.45ghz ad2650jahmbox,30.73,CPUs,amd,b00iomffym 4.4 out of 5 stars 5.6 ounces     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. april 9  2014 1.45 ghz amd sempron amd sd2650jahmbox 5.6 ounces 3 x 3 x 2.5 inches 3 x 3 x 2.5 inches amd 2 ddr3 sdram,sd2650jahmbox,22,9,0,0,14,9,77,4.63
B00IRHE892,9SIA4RE3NX8342,26-104-934,logitech g502 proteus core tunable gaming mouse  12 000 dpi on-the-fly dpi shifting  personalized weight and balance tuning with  5  3.6g weights  11 programmable buttons  fully customizable surface,74.69,Mice,logitech,b00irhe892 4.5 out of 5 stars 11.4 ounces     item can be shipped within u.s. this item is not eligible for international shipping. december 1  2013 802.11abg logitech 910-004074 pc windows 5.9 ounces 5.2 x 3 x 1.6 inches 5.2 x 2.95 x 1.57 inches black,910-004074,2442,400,4,4,7,14,71,4.44
B00IRHE892,9SIACB954S5862,26-197-013,logitech g502 proteus core tunable gaming mouse  12 000 dpi on-the-fly dpi shifting  personalized weight and balance tuning with  5  3.6g weights  11 programmable buttons  fully customizable surface | refurbished,65.44,Mice,logitech,b00irhe892 4.5 out of 5 stars 11.4 ounces     item can be shipped within u.s. this item is not eligible for international shipping. december 1  2013 802.11abg logitech 910-004074 pc windows 5.9 ounces 5.2 x 3 x 1.6 inches 5.2 x 2.95 x 1.57 inches black,910-004074,2442,18,4,4,7,14,71,4.44
B00IRUS7KU,9SIA6NC58J6079,20-239-887,kingston datatraveler microduo 32gb micro usb otg flash drive model dtduo/32gb | digital data traveler 2.0,13.21,USB Flash Drives,kingston,b00irus7ku 4.4 out of 5 stars 7 ounces     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. march 6  2014 32768 mb flash kingston dtduo/32gb pc android 4.0+ 1.6 ounces 1.1 x 0.7 x 0.3 inches 1.09 x 0.65 x 0.33 inches brown 1 ddr3 sdram 5 volts,dtduo/32gb,408,11,4,3,6,18,69,4.45
B00IRV005E,9SIA1JX4WT3022,1E8-000H-00021,lacie 2tb rugged mini external hard drive usb 3.0 model lac9000298 orange | / 2.0 9000298,136.44,External Harddrives,lacie,5.3 x 3.4 x 0.8 inches 8 ounces 12 ounces     seagate b00irv005e currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. imported  china  lac9000298 4.3 out of 5 stars march 4  2014 none none,lac9000298,485,1,11,6,3,10,70,4.22
B00IS8Q050,9SIA0ZX5B47142,17-339-012,hec hp585db 585w atx12v power supply - power cord included | hp orion 585 watt peak,30.8,Power Supplies,hec,b00is8q050 3.6 out of 5 stars 3.1 pounds     march 4  2014 hec hp585db 3.5 pounds 6.3 x 3.4 x 5.9 inches 6.3 x 3.4 x 5.9 inches stainless steel none,hp585db,18,689,22,0,11,11,56,3.79
B00ITI04YM,N82E16822236698,22-236-698,wd 2tb  my passport pro portable  external hard drive  - thunderbolt - wdbrmp0020dbk-nesn,253,External Harddrives,western digital,b00iti04ym 3.8 out of 5 stars 1.9 pounds     item can be shipped within u.s. this item is not eligible for international shipping. march 27  2014 2 tb 2x1tb western digital western digital technologies wdbrmp0020dbk-nesn mac 1 pounds 5.7 x 3.5 x 1.1 inches 5.65 x 3.48 x 1.13 inches black 5400 rpm,wdbrmp0020dbk-nesn,176,1,17,10,7,15,51,3.73
B00IUQRPQS,9SIA2F83K82404,17-153-198,thermaltake toughpower tpd-0750m - sli/ crossfire ready 80 plus gold certification and semi modular cables  black active pfc power supply intel haswell ready  ps-tpd-0750mpcgus-1  | 750w,86.31,Power Supplies,thermaltake,b00iuqrpqs 4.3 out of 5 stars 5.8 pounds     march 7  2014 thermaltake tpd-0750m 5.8 pounds 5.9 x 3.4 x 5.5 inches 5.9 x 3.4 x 5.5 inches black 230 volts none,ps-tpd-0750mpcgus-1,140,133,9,3,6,11,71,4.32
B00IXCQOAC,9SIA9JA5990838,28-415-871,hp laserjet m476nw  cf385a  up to 21 ppm 600 x 600 dpi wireless color all-in-one laser printer | pro mfp,769.43,Laser Printers,hp,16.5 x 18.5 x 19.7 inches 61.1 pounds 71.8 pounds     b00ixcqoac cf385a#b19 3.3 out of 5 stars march 21  2014 none none,m476nw,3,1,33,0,0,33,34,3.35
B00J0NZ7WO,9SIA2F84D69007,11-133-253,thermaltake commander g41/black/win/secc black spcc atx mid tower computer case  ca-1b4-00m1wn-00  | g41 mid-tower chassis cases,67.72,Computer Cases,thermaltake,b00j0nz7wo 4.1 out of 5 stars 18.1 pounds     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. march 15  2014 1 thermaltake ca-1b4-00m1wn-00 15.7 pounds 9.6 x 19.2 x 19 inches 9.6 x 19.2 x 19 inches black,ca-1b4-00m1wn-00,24,56,4,4,9,29,54,4.25
B00J2LIE24,9SIA1UH3ZC0549,19-116-997,intel pentium g3440 haswell dual-core 3.3 ghz lga 1150 53w bx80646g3440 desktop processor intel hd graphics | 3m cache 3.30,100.42,CPUs,intel,b00j2lie24 4.3 out of 5 stars 7.2 ounces item can be shipped within u.s. this item is not eligible for international shipping. may 11  2014 3.3 ghz pentium 1740 mb intel bx80646g3440 1.8 ounces 4.5 x 3.2 x 4 inches 4.49 x 3.19 x 4.02 inches intel 2 ddr3 sdram,bx80646g3440,5,2,20,0,0,0,80,4.2
B00J2LIE8I,9SIA85V5879301,19-116-999,intel celeron g1850 haswell dual-core 2.9 ghz lga 1150 53w bx80646g1850 desktop processor intel hd graphics | -,38.06,CPUs,intel,b00j2lie8i 4.5 out of 5 stars 9.1 ounces item can be shipped within u.s. this item is not eligible for international shipping. may 11  2014 2.9 ghz intel bx80646g1850 9.1 ounces 4.5 x 3.2 x 4 inches 4.49 x 3.19 x 4.02 inches intel 2 ddr3 sdram,bx80646g1850,10,5,0,0,20,10,70,4.5
B00J2LIE9C,9SIA1K656X2361,19-117-301,intel celeron g1840 haswell dual-core 2.8 ghz lga 1150 53w bx80646g1840 desktop processor intel hd graphics | -,50.53,CPUs,intel,b00j2lie9c 4.5 out of 5 stars 7.8 ounces item can be shipped within u.s. this item is not eligible for international shipping. may 11  2014 2.8 ghz intel celeron 1740 mb intel bx80646g1840 7.8 ounces 5.5 x 5 x 2.8 inches 5.5 x 5 x 2.8 inches intel 2 ddr3 sdram,bx80646g1840,47,27,2,0,4,11,83,4.73
B00J2LIFBY,9SIA1N83U90871,19-116-991,intel core i5-4590 haswell quad-core 3.3 ghz lga 1150 84w bx80646i54590 desktop processor intel hd graphics 4600 | 6m cache,198.69,CPUs,intel,b00j2lifby 4.7 out of 5 stars 12 ounces may 11  2014 3.3 ghz intel core i5 intel bx80646i54590 12 ounces 4.6 x 3.4 x 4.6 inches 4.6 x 3.4 x 4.6 inches intel 4 ddr3 sdram,bx80646i54590,217,129,2,1,2,10,85,4.75
B00J2LIFDC,9SIA1UH3Z96251,19-116-993,intel core i3-4360 haswell dual-core 3.7 ghz lga 1150 54w bx80646i34360 desktop processor intel hd graphics 4600 | 4m cache 3.70,155.62,CPUs,intel,b00j2lifdc 4.7 out of 5 stars 10.4 ounces     item can be shipped within u.s. this item is not eligible for international shipping. may 11  2014 3.7 ghz intel core i3 1740 mb intel bx80646i34360 13.3 ounces 4.6 x 3.4 x 4.6 inches 4.6 x 3.4 x 4.6 inches intel 2 ddr3 sdram,bx80646i34360,42,15,0,0,0,19,81,4.81
B00J2Z6TT0,N82E16823114048,23-114-048,razer blackwidow tournament stealth edition 2014 razer orange switch mechanical gaming keyboard,87.67,Gaming Keyboards,razer,6.1 x 14.4 x 1.2 inches 2.1 pounds 3.4 pounds     razer usa b00j2z6tt0 rz03-00811700-r3m1 0.0 out of 5 stars march 20  2015 none none,rz03-00811700-r3m1,0,27,0,0,0,0,0,0
B00J56YSLM,9SIABB75BM2451,19-116-987,intel core i7-4790 haswell quad-core 3.6 ghz lga 1150 84w bx80646i74790 desktop processor intel hd graphics 4600 | -,325,CPUs,intel,b00j56yslm 4.6 out of 5 stars 5.6 ounces     may 11  2014 3.6 ghz intel core i7 intel bx80646i74790 1.8 ounces 4.6 x 3.4 x 4.6 inches 4.6 x 3.4 x 4.6 inches intel 4 ddr3 sdram,bx80646i74790,204,90,3,1,3,7,86,4.72
B00J60TMRW,9SIA3912D86687,17-148-050,apevia atx-cb500w 500w atx12v / eps12v power supply | cb series,28.5,Power Supplies,apevia,6.1 x 5.9 x 3.4 inches 2.9 pounds 2.9 pounds     apevia corp. b00j60tmrw atx-cb500w 3.6 out of 5 stars march 22  2014 none none,atx-cb500w,22,37,27,0,5,32,36,3.5
B00J63KSJA,N82E16811139038,11-139-038,corsair carbide series spec-03 black steel atx mid tower gaming case with white led fans atx power supply  not included  | cc-9011053-ww mid-tower,62.95,Computer Cases,corsair,19.4 x 16.8 x 8.5 inches 12.5 pounds 13.4 pounds     corsair b00j63ksja cc-9011053-ww 4.7 out of 5 stars june 18  2014 none none,spec-03,10,103,0,0,0,20,80,4.8
B00J63KSJA,N82E16811139040,11-139-040,carbide series spec-03 cc-9011053-ww white led mid-tower gaming case | corsair black steel atx mid tower,62.95,Computer Cases,corsair,19.4 x 16.8 x 8.5 inches 12.5 pounds 13.4 pounds     corsair b00j63ksja cc-9011053-ww 4.7 out of 5 stars june 18  2014 none none,spec-03,10,121,0,0,0,20,80,4.8
B00J63LFTW,N82E16811139038,11-139-038,corsair carbide series spec-03 black steel atx mid tower gaming case with white led fans atx power supply  not included  | red / plastic model cc-9011052-ww,63.24,Computer Cases,corsair,19.4 x 19.4 x 8.5 inches 12.5 pounds 13.5 pounds     corsair b00j63lftw cc-9011052-ww 3.7 out of 5 stars june 18  2014 none none,spec-03,14,103,7,0,21,22,50,4.08
B00J63LFTW,N82E16811139040,11-139-040,corsair carbide series spec-03 red steel / plastic atx mid tower gaming case model cc-9011052-ww | black,63.24,Computer Cases,corsair,19.4 x 19.4 x 8.5 inches 12.5 pounds 13.5 pounds     corsair b00j63lftw cc-9011052-ww 3.7 out of 5 stars june 18  2014 none none,spec-03,14,121,7,0,21,22,50,4.08
B00J6F5LR2,N82E16819116988,19-116-988,intel core i7-4790s haswell quad-core 3.2 ghz lga 1150 65w bx80646i74790s desktop processor intel hd graphics 4600 | 8m cache,317.15,CPUs,intel,b00j6f5lr2 4.7 out of 5 stars 12 ounces may 11  2014 4 ghz intel core i7 intel bx80646i74790s 11.2 ounces 4.6 x 4.3 x 3.2 inches 4.6 x 4.3 x 3.2 inches intel 2 ddr3 sdram,bx80646i74790s,31,15,3,0,0,13,84,4.75
B00J8NCVX4,N82E16833127549,33-127-549,d-link wireless ac1900 dual band wifi gigabit router  dir-880l  | cloud,119,Wireless Routers,d-link,b00j8ncvx4 4.2 out of 5 stars 2.7 pounds     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. march 25  2014 802.11 a/c  802.11 a/b/g/n d-link dir-880l windows 7  mac os 1.4 pounds 9.8 x 7.5 x 1.5 inches 9.75 x 7.5 x 1.5 inches black ac,dir-880l,504,36,10,6,4,15,65,4.19
B00J9RAVL8,9SIA9JA4KZ2360,28-113-784,brother mfc-8710dw high speed all-in-one laser printer with wireless networking and duplex printing | p/c/s/f wl,549.99,Laser Printers,brother,NAN,mfc-8710dw,0,9,0,0,0,0,0,0
B00JAEXGU8,N82E16820233667,20-233-667,corsair 32gb voyager gt usb 3.0 flash drive  speed up to 240mb/s  cmfvygt3b-32gb ,19.49,USB Flash Drives,corsair,b00jaexgu8 4.3 out of 5 stars 1.6 ounces     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. march 3  2014 32 gb 1 corsair cmfvygt3b-32gb mac 1.6 ounces 6.1 x 4.3 x 1 inches 6.1 x 4.3 x 1 inches black  red,cmfvygt3b-32gb,32,18,6,3,6,13,72,4.42
B00JIJUBAS,9SIABB75BM2355,19-117-302,intel core i5-4460 haswell quad-core 3.2 ghz lga 1150 bx80646i54460 desktop processor intel hd graphics 4600 | cpu -,186,CPUs,intel,b00jijubas 4.7 out of 5 stars 12 ounces may 11  2014 3.2 ghz intel core i5 1740 mb intel bx80646i54460 12 ounces 4.6 x 3.4 x 4.6 inches 4.6 x 3.4 x 4.6 inches intel 4 ddr3 sdram,bx80646i54460,247,142,2,0,2,10,86,4.78
B00JJ4ZZW6,N82E16819117504,19-117-504,refurbished  intel core i5-2400 sandy bridge quad-core 3.1 ghz  3.4 ghz turbo boost  lga 1155 95w desktop processor like new | 3.1ghz 5.0gt/s 6mb cpu oem cm8062300834106,173.06,CPUs,intel,1.1 pounds 1.1 pounds     intel b00jj4zzw6 5.0 out of 5 stars july 14  2014 none none,cm8062300834106,1,4,0,0,0,0,100,5
B00JJNOM5S,N82E16811156300,11-156-300,raidmax viper gx atx-512wbg black/green steel / plastic atx mid tower computer case,77.19,Computer Cases,raidmax,b00jjnom5s 3.9 out of 5 stars 26.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. october 15  2014 2 raidmax atx-512wbg 16.9 pounds 21.3 x 20 x 9.5 inches 21.3 x 20 x 9.5 inches 2,atx-512wbg,24,58,4,0,21,21,54,4.21
B00JN1TY9U,9SIA0AJ3GU1230,20-178-720,"pny optima ssd7sc240gopt-rb 2.5"" 240gb sata iii synchronous-mode internal solid state drive  ssd  | 2.5-inch -",137.44,Internal SSDs,pny,b00jn1ty9u 4.1 out of 5 stars 4.8 ounces     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. march 7  2014 240 gb pny ssd7sc240gopt-rb pc 8 ounces 5.5 x 4.8 x 1.4 inches 5.5 x 4.75 x 1.4 inches black 240,ssd7sc240gopt-rb,148,191,18,3,6,15,58,3.92
B00JOJGRY6,9SIA85V4M11436,19-113-366,amd sempron 3850 kabini quad-core 1.3 ghz socket am1 25w sd3850jahmbox desktop processor amd radeon hd 8280 | 1.3g 2mb r3 series box,60.33,CPUs,amd,b00jojgry6 0.0 out of 5 stars 6.3 pounds     april 14  2014 amd sd3850jahmbox 6.3 pounds 2.3 x 2 x 0.4 inches 2.3 x 2 x 0.4 inches amd 4 none,sd3850jahmbox,0,49,0,0,0,0,0,0
B00JPRWVCE,9SIA9KW4F57333,23-114-036,razer keyboard rz03-01060100-r3m1 deathstalker essential 2014 gaming keyboard,27.73,Gaming Keyboards,razer,4 pounds 4 pounds razer usa b00jprwvce rz03-01060100-r3m1 0.0 out of 5 stars march 10  2014 none none,rz03-01060100-r3m1,0,10,0,0,0,0,0,0
B00JPZTD68,N82E16820239913,20-239-913,kingston digital 32gb usb 3.0 100mb/s read 45mb/s write datatraveler  dtr30g2/32gb  | r3.0 g2 flash drive model,18.34,USB Flash Drives,kingston,b00jpztd68 4.4 out of 5 stars 3.5 ounces     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. april 16  2014 32768 mb flash kingston dtr30g2/32gb 1.6 ounces 2.2 x 0.9 x 0.4 inches 2.2 x 0.86 x 0.36 inches black  blue 1 ddr3 sdram 5 volts,dtr30g2/32gb,247,11,4,4,6,14,72,4.46
B00JST2QEW,9SIA85V4R41681,19-116-989,intel core i5-4690 haswell quad-core 3.5 ghz lga 1150 84w bx80646i54690 desktop processor intel hd graphics 4600 | 6m cache upto 3.90,273.2,CPUs,intel,b00jst2qew 4.7 out of 5 stars 11.2 ounces may 11  2014 3.5 ghz intel core i5 intel bx80646i54690 11.2 ounces 4.6 x 3.4 x 4.6 inches 4.6 x 3.4 x 4.6 inches intel 4 ddr3 sdram,bx80646i54690,154,78,2,0,2,12,84,4.76
B00JXM9KMU,9SIAA8V3UM8400,1UW-000E-00004,"g-technology g-raid studio with thunderbolt hardware raid storage system 6tb  thunderbolt-2   0g03501  | 2 x 2 3.5"" desktop external hard drive black",399.95,External Harddrives,g-technology,b00jxm9kmu 4.0 out of 5 stars 9 pounds     april 25  2014 6 tb g-technology 0g03501 6.1 pounds 7.1 x 4.3 x 8.4 inches 7.13 x 4.29 x 8.39 inches 7200 rpm,0g03501,8,0,12,0,0,13,75,4.39
B00JZE9O04,N82E16835106156,35-106-156,thermaltake cl-p0503 80mm rifle bearing cpu cooler for amd 65w series | am2/k8,14.77,CPU Fans and Heatsinks,thermaltake,cooling cpu thermaltake b00jze9o04 0.0 out of 5 stars april 28  2014 none none,cl-p0503,0,31,0,0,0,0,0,0
B00K2CNTB8,9SIA9AX4SS5695,23H-000F-00061,refurbished  creative labs sound blaster live! 5.1 pci sb0200 sound card 0r533 | technology t41311,25.59,Sound Cards,creative,NAN,sb0200,1,0,0,0,0,0,100,5
B00K2R69PQ,9SIA85V41B1204,13-132-120,asus h97m-e/csm lga 1150 intel h97 hdmi sata 6gb/s usb 3.0 micro atx intel motherboard | ddr3 2600 motherboards,112.67,Motherboards,asus,b00k2r69pq 3.8 out of 5 stars 1.9 pounds may 1  2014 4096 x 2160 pixels ddr3 2600 intel 2 4 asus h97m-e/csm h97m-e/csm 1.8 pounds 10.2 x 2 x 10.6 inches 10.2 x 2 x 10.6 inches ddr3 sdram,h97m-e/csm,26,26,15,0,15,12,58,3.98
B00K2RQAQY,9SIA85V4S50090,13-128-714,gigabyte ga-z97x-sli lga 1150 intel z97 hdmi sata 6gb/s usb 3.0 atx intel motherboard | 2-way sli uefi dualbios,156.89,Motherboards,gigabyte,b00k2rqaqy 4.1 out of 5 stars 2.6 pounds currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. may 11  2014 4096 x 2160 pixels 32768 mb ddr3 1600 1000 mb 2 gigabyte ga-z97x-sli 3.8 pounds 13 x 11 x 3 inches 13 x 11 x 3 inches 1 ddr3 sdram 6,ga-z97x-sli,77,212,12,10,5,11,62,4.01
B00K3EPYP4,9SIAAVC4BE1004,33-320-193,asus wi-fi router with data rates up to 1900 mbps  rt-ac68w  | dual-band wireless-ac1900 gigabit,177.31,Wireless Routers,asus,b00k3epyp4 4.4 out of 5 stars 3 pounds     may 12  2014 802.11 a/c asus rt-ac68w windows 8  windows 7  mac os 1.4 pounds 8.7 x 3.3 x 6.3 inches 8.67 x 3.28 x 6.3 inches white,rt-ac68w,413,40,9,3,4,11,73,4.36
B00K5J228Y,9SIA85V5879301,19-116-999,intel celeron g1850 haswell dual-core 2.9 ghz lga 1150 53w bx80646g1850 desktop processor intel hd graphics | - - 2 cores - 2 threads - 2 mb cache - lga1150 socket - box,60.66,CPUs,intel,3.9 x 3.9 x 1.6 inches 12 ounces 12 ounces b00k5j228y bx80646g1850 0.0 out of 5 stars april 16  2014 none none,bx80646g1850,0,5,0,0,0,0,0,0
B00K5OJ0TS,9SIA1K656X2361,19-117-301,intel celeron g1840 haswell dual-core 2.8 ghz lga 1150 53w bx80646g1840 desktop processor intel hd graphics | 2m cache 2.80,54.8,CPUs,intel,3.9 x 3.9 x 1.6 inches 10.6 ounces 10.6 ounces     intel b00k5oj0ts bx80646g1840 0.0 out of 5 stars may 13  2014 none none,bx80646g1840,0,27,0,0,0,0,0,0
B00K5UZP2S,N82E16828113908,28-113-908,brother printer mfc-l8850cdw wireless color laser printer with scanner  copier and fax  amazon dash replenishment enabled | duplex 2400 dpi x 600 dpi / usb,354.25,Laser Printers,brother,20.7 x 19.3 x 20.9 inches 67.4 pounds 73 pounds     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. b00k5uzp2s mfc-l8850cdw 4.2 out of 5 stars may 28  2014 none none,mfc-l8850cdw,410,10,9,6,7,14,64,4.18
B00K6S1B3Q,N82E16811854003,11-854-003,phanteks enthoo pro series ph-es614p_bk black steel / plastic atx full tower computer case | chassis with window cases,87.49,Computer Cases,phanteks,b00k6s1b3q 4.7 out of 5 stars 29.1 pounds     item can be shipped within u.s. this item can be shipped to select countries outside of the u.s. may 19  2014 2 2 phanteks ph-es614p_bk 29.1 pounds 22 x 10 x 21 inches 22 x 10 x 21 inches black 1,ph-es614p_bk,533,283,2,1,3,11,83,4.72
B00K85X2AW,9SIA2F84BC9891,17-438-026,evga supernova 650 g1  80+ gold 650w  fully modular  10 year warranty  includes free power on self tester power supply 120-g1-0650-xr,84,Power Supplies,evga,b00k85x2aw 4.6 out of 5 stars 7.3 pounds     may 15  2014 evga 120-g1-0650-xr 7.3 pounds 13 x 11 x 5 inches 13 x 11 x 5 inches black dc 120 volts none,120-g1-0650-xr,3234,124,5,2,2,7,84,4.63
B00KDG48CC,9SIA4UF1H80890,13C-000U-00003,cryorig c1 cr-c1a top flow cpu cooler with xt140 fan for intel/amd cpu's itx | amd/intel,64.99,CPU Fans and Heatsinks,cryorig,5.7 x 5.5 x 2.9 inches 1.4 pounds 3.4 pounds     cryorig b00kdg48cc china cr-c1a 4.2 out of 5 stars january 13  2015 none none,c1,7,20,12,0,0,13,75,4.39
